id,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating
2473938,Lower West Side,60608,41.85105,-87.67942,House,Private room,2,1,1,1,$60.00 ,96
2479175,Lincoln Square,60625,41.96293,-87.69358,Apartment,Entire home/apt,2,1,1,1,$85.00 ,95
2483380,Near North Side,60610,41.9088,-87.63947,Apartment,Entire home/apt,5,2,2,2,$400.00 ,93
2487272,Hyde Park,60615,41.79667,-87.58998,Apartment,Private room,2,1,1,1,$110.00 ,70
2496594,Near North Side,60611,41.89009,-87.62304,Apartment,Entire home/apt,2,1,1,1,$161.00 ,100
2499596,West Town,60622,41.90027,-87.68055,Condominium,Entire home/apt,5,1.5,1,1,$119.00 ,96
2510602,Near North Side,60611,41.89076,-87.62277,Apartment,Entire home/apt,4,2,2,2,$225.00 ,100
2512247,Near North Side,60610,41.90143,-87.63273,Apartment,Entire home/apt,2,1,0,1,$89.00 ,93
2512850,Uptown,60640,41.97487,-87.67027,House,Private room,2,1,1,1,"$4,137.00 ",96
2515100,West Town,60622,41.89907,-87.68085,Apartment,Private room,2,1,1,1,$55.00 ,94
2515629,East Garfield Park,60612,41.88342,-87.69618,Townhouse,Private room,2,1,1,1,$33.00 ,95
2519442,Washington Park,60615,41.79599,-87.62355,Condominium,Private room,2,1.5,1,1,$80.00 ,95
2543231,Lower West Side,60608,41.8579,-87.65104,Apartment,Private room,2,1,1,1,$68.00 ,98
2552219,Irving Park,60618,41.95163,-87.71651,House,Entire home/apt,9,3,5,6,$200.00 ,
2564678,North Lawndale,60623,41.85448,-87.70787,House,Private room,1,1.5,1,1,$45.00 ,67
2570620,Humboldt Park,60622,41.89826,-87.70336,Apartment,Entire home/apt,2,1,0,2,$45.00 ,98
2577401,West Town,60642,41.90547,-87.66618,Apartment,Private room,1,1,1,1,$50.00 ,94
2583929,Near South Side,60616,41.8537,-87.62338,Apartment,Entire home/apt,3,1,1,2,$129.00 ,98
2585378,West Town,60622,41.90772,-87.68121,Condominium,Private room,1,1,1,1,$115.00 ,100
2604345,Kenwood,60615,41.80458,-87.60508,Townhouse,Private room,2,1,1,1,$35.00 ,88
2604454,Hyde Park,60637,41.78977,-87.58916,House,Entire home/apt,6,1.5,3,3,$165.00 ,99
2658946,Lincoln Park,60614,41.91721,-87.6363,Apartment,Entire home/apt,8,2,2,4,$95.00 ,98
2659670,Uptown,60640,41.96821,-87.65626,House,Entire home/apt,16,2.5,5,11,$975.00 ,97
2671680,Edgewater,60660,41.98705,-87.66228,House,Private room,2,1.5,1,1,$85.00 ,99
2679456,Near South Side,60616,41.85211,-87.6216,Serviced apartment,Entire home/apt,4,2,2,1,$200.00 ,85
2688739,Near West Side,60612,41.86759,-87.68204,House,Private room,2,1,1,1,$87.00 ,93
2693387,Logan Square,60622,41.91432,-87.6737,Condominium,Entire home/apt,10,2,3,8,$99.00 ,95
2695259,Lincoln Park,60614,41.93227,-87.64879,Apartment,Entire home/apt,4,1,2,2,$159.00 ,93
2715815,Near South Side,60616,41.85445,-87.62432,Apartment,Entire home/apt,4,1,1,2,$130.00 ,96
2730613,Morgan Park,60643,41.68612,-87.67735,Guest suite,Entire home/apt,4,1,1,3,$79.00 ,96
2731202,Morgan Park,60643,41.68582,-87.68067,Guest suite,Entire home/apt,4,1,2,2,$76.00 ,95
2737979,Portage Park,60634,41.94475,-87.76953,House,Private room,1,1,1,1,$49.00 ,97
2764548,Rogers Park,60626,42.00598,-87.67211,Apartment,Entire home/apt,2,1,1,1,$96.00 ,98
2782345,Lincoln Park,60614,41.92985,-87.64353,Condominium,Entire home/apt,2,1,1,1,$124.00 ,94
2811224,Lake View,60657,41.94927,-87.64669,Condominium,Entire home/apt,2,1,1,1,$200.00 ,96
2817608,Lake View,60657,41.94278,-87.67221,Apartment,Entire home/apt,4,2,2,2,$289.00 ,87
2819982,Near South Side,60616,41.85235,-87.6216,Serviced apartment,Entire home/apt,4,2,2,2,$250.00 ,91
2821110,Lincoln Square,60640,41.97934,-87.67656,House,Entire home/apt,4,2,3,3,$103.00 ,
2832376,Near South Side,60616,41.85441,-87.62151,Apartment,Entire home/apt,4,1,1,2,$129.00 ,93
2836339,Near North Side,60611,41.89016,-87.62209,Apartment,Entire home/apt,2,1,1,1,$258.00 ,100
2837123,Edgewater,60660,41.9897,-87.66383,Condominium,Entire home/apt,3,1,2,2,$100.00 ,96
2837146,North Center,60618,41.94795,-87.68314,Apartment,Entire home/apt,9,1,2,4,$128.00 ,97
2844042,West Town,60612,41.89425,-87.68468,Apartment,Entire home/apt,4,1,1,2,$99.00 ,98
2874467,Oakland,60653,41.82872,-87.60826,Townhouse,Private room,3,1.5,1,2,$50.00 ,84
2874486,West Town,60622,41.90243,-87.67028,Apartment,Entire home/apt,5,2,2,2,$210.00 ,99
2875902,Loop,60611,41.88766,-87.61754,Apartment,Entire home/apt,5,2,2,3,$220.00 ,
2879976,Avondale,60618,41.93758,-87.7124,House,Private room,2,1,1,1,$75.00 ,98
2907112,Near West Side,60607,41.88523,-87.65195,Apartment,Private room,2,1,1,1,$130.00 ,99
2907500,West Lawn,60629,41.78355,-87.72894,House,Private room,2,1,1,1,$34.00 ,97
2934604,West Town,60622,41.9044,-87.67145,Apartment,Entire home/apt,2,1,1,1,$110.00 ,100
2948367,Edgewater,60660,41.99177,-87.6641,Condominium,Private room,2,1,1,1,$50.00 ,95
2979322,Lincoln Park,60614,41.92049,-87.65789,Apartment,Entire home/apt,2,1,1,1,$96.00 ,95
2989466,Hyde Park,60615,41.79629,-87.59162,House,Entire home/apt,4,1,1,3,$115.00 ,96
2997966,Near West Side,60612,41.87327,-87.68844,House,Entire home/apt,6,1,2,3,$243.00 ,87
3030917,Jefferson Park,60630,41.97924,-87.77145,Apartment,Private room,2,1,1,1,$98.00 ,92
3031898,South Shore,60649,41.77293,-87.56951,Condominium,Entire home/apt,2,1.5,2,1,$98.00 ,97
3040542,Logan Square,60647,41.92092,-87.70068,Apartment,Entire home/apt,4,2,2,2,$65.00 ,100
3052275,Near North Side,60610,41.90263,-87.64155,Townhouse,Private room,2,1,1,1,$94.00 ,93
3053081,Logan Square,60622,41.91548,-87.67451,Apartment,Entire home/apt,3,1,1,1,$125.00 ,98
3061036,Near South Side,60616,41.85298,-87.62761,Apartment,Private room,2,1,1,2,$85.00 ,97
3068787,Lincoln Square,60625,41.96315,-87.6804,Apartment,Entire home/apt,4,2,2,2,$150.00 ,99
3083343,Logan Square,60622,41.91603,-87.67119,Apartment,Entire home/apt,4,1,2,2,$130.00 ,93
3088192,Logan Square,60647,41.93156,-87.71161,Apartment,Entire home/apt,8,1,2,4,$145.00 ,99
3094937,North Center,60618,41.94425,-87.68671,Apartment,Entire home/apt,5,1,2,3,$70.00 ,95
3105733,Near West Side,60612,41.86823,-87.68483,Apartment,Private room,2,1,1,1,$97.00 ,90
3111197,Rogers Park,60626,42.00529,-87.67761,Apartment,Entire home/apt,2,1,1,2,$130.00 ,98
3138825,Lower West Side,60608,41.85683,-87.65249,Apartment,Entire home/apt,12,1,2,2,$69.00 ,83
3143254,Oakland,60653,41.82875,-87.60826,Townhouse,Private room,5,1.5,1,3,$60.00 ,82
3164392,Near North Side,60611,41.88925,-87.62419,Apartment,Entire home/apt,4,1,1,1,$295.00 ,97
3172794,Logan Square,60647,41.91704,-87.69375,Castle,Entire home/apt,16,2.5,6,11,"$1,200.00 ",97
3177497,South Shore,60649,41.75282,-87.56201,Condominium,Entire home/apt,2,1,1,1,$84.00 ,96
3191655,Albany Park,60625,41.96697,-87.70906,Condominium,Entire home/apt,5,1,2,2,$100.00 ,91
3217145,Lake View,60657,41.93493,-87.6462,Apartment,Private room,2,1,1,1,$110.00 ,93
3241929,West Town,60622,41.90226,-87.6797,Townhouse,Private room,2,1,1,1,$172.00 ,98
3267902,Edgewater,60660,41.9895,-87.66685,Apartment,Entire home/apt,4,1,1,3,$85.00 ,98
3292054,Lake View,60657,41.94313,-87.65613,House,Entire home/apt,8,3,3,3,$450.00 ,99
3293564,Lake View,60657,41.94465,-87.65477,House,Private room,2,1,1,1,$99.00 ,99
3295017,Lake View,60657,41.94276,-87.65498,House,Private room,2,1,1,1,$99.00 ,98
3298786,Avondale,60618,41.93625,-87.71245,House,Private room,2,1,1,1,$75.00 ,97
3300206,West Town,60622,41.90832,-87.69444,Guest suite,Entire home/apt,2,1,1,1,$70.00 ,94
3302759,West Town,60622,41.89986,-87.6803,Apartment,Entire home/apt,12,2,3,8,$299.00 ,96
3303813,Lake View,60657,41.94279,-87.65548,House,Private room,2,1,1,1,$75.00 ,99
3308694,Near West Side,60661,41.8867,-87.64338,Apartment,Entire home/apt,5,1,2,3,$299.00 ,97
3329088,East Garfield Park,60624,41.88373,-87.70718,Condominium,Entire home/apt,4,2,2,2,$85.00 ,98
3364289,Near South Side,60616,41.85634,-87.62789,Apartment,Private room,2,1,1,1,$88.00 ,100
3373118,West Town,60647,41.90961,-87.69635,Apartment,Entire home/apt,4,2,2,2,$130.00 ,
3376665,West Town,60647,41.90968,-87.69768,Apartment,Private room,2,1,1,1,$90.00 ,97
3385966,Lake View,60657,41.93755,-87.66932,Apartment,Entire home/apt,5,2,2,2,$245.00 ,97
3394750,Mckinley Park,60609,41.82583,-87.67534,Apartment,Entire home/apt,3,1,2,2,$95.00 ,95
3410667,Lincoln Park,60614,41.91342,-87.6332,Apartment,Entire home/apt,2,1,1,1,$93.00 ,98
3430491,Armour Square,60616,41.848,-87.63405,Condominium,Private room,2,1,1,1,$75.00 ,98
3445375,Uptown,60613,41.96005,-87.65633,Apartment,Entire home/apt,4,2.5,2,2,$250.00 ,99
3453656,Rogers Park,60626,41.99993,-87.66844,Condominium,Private room,2,1,1,1,$45.00 ,99
3488317,Lake View,60657,41.94328,-87.6487,Apartment,Entire home/apt,7,1,3,3,$375.00 ,100
3517984,Hyde Park,60615,41.7998,-87.59381,Apartment,Private room,2,1,1,1,$75.00 ,99
3521727,Lake View,60657,41.94009,-87.65697,Condominium,Entire home/apt,4,2,2,2,$230.00 ,100
3532148,West Town,60622,41.89646,-87.6962,Apartment,Entire home/apt,6,1,2,2,$138.00 ,98
3534562,Lincoln Park,60614,41.92716,-87.65788,Condominium,Entire home/apt,5,1,2,3,$175.00 ,99
3562948,Mckinley Park,60609,41.82565,-87.67414,Apartment,Entire home/apt,6,1,3,4,$112.00 ,96
3563297,West Town,60622,41.90182,-87.68402,Apartment,Private room,2,1,1,1,$55.00 ,96
3570616,Logan Square,60647,41.9293,-87.72039,Apartment,Entire home/apt,3,1,1,3,$95.00 ,94
3571862,Loop,60601,41.88626,-87.61621,Apartment,Entire home/apt,3,1,1,1,$140.00 ,96
3580497,Near North Side,60610,41.89805,-87.62977,Apartment,Entire home/apt,4,1,2,2,$80.00 ,97
3585870,Logan Square,60647,41.92245,-87.70345,Apartment,Entire home/apt,2,1,1,1,$110.00 ,95
3590692,Edgewater,60660,41.99041,-87.66022,Apartment,Private room,1,1,1,1,$64.00 ,95
3599882,North Center,60618,41.93673,-87.6834,Guest suite,Entire home/apt,4,1,2,4,$156.00 ,97
3614008,Logan Square,60647,41.92747,-87.68912,Condominium,Private room,2,1,1,1,$105.00 ,100
3634631,Rogers Park,60626,42.00355,-87.6738,House,Private room,1,1,1,1,$70.00 ,97
3638346,Rogers Park,60626,42.00565,-87.6633,Condominium,Private room,2,1,1,1,$90.00 ,99
3638744,Irving Park,60618,41.96024,-87.72159,Condominium,Entire home/apt,4,1,1,1,$67.00 ,92
3639045,Edgewater,60660,41.99783,-87.67373,House,Private room,1,1,1,1,$51.00 ,80
3651965,West Town,60647,41.91174,-87.68596,House,Private room,2,1,1,1,$59.00 ,97
3666681,Near North Side,60654,41.88975,-87.63425,Apartment,Entire home/apt,2,1,0,1,$200.00 ,98
3667996,Kenwood,60615,41.80285,-87.60354,Townhouse,Private room,2,1,1,1,$29.00 ,90
3676258,Loop,60654,41.88665,-87.63292,Serviced apartment,Entire home/apt,6,2,2,2,$249.00 ,100
3684028,Lincoln Park,60614,41.9318,-87.65113,Apartment,Entire home/apt,3,1,1,1,$150.00 ,96
3689246,Near North Side,60610,41.89768,-87.6437,Condominium,Entire home/apt,2,1,1,1,$210.00 ,96
3696178,Rogers Park,60626,42.02139,-87.67363,Apartment,Private room,2,1,1,1,$45.00 ,96
3712827,Avondale,60618,41.93308,-87.71625,Apartment,Entire home/apt,4,1,2,3,$95.00 ,97
3731110,Near North Side,60610,41.90275,-87.6311,Apartment,Entire home/apt,3,1,0,1,$100.00 ,95
3739169,Lake View,60657,41.94591,-87.65382,Apartment,Private room,1,1,1,1,$89.00 ,95
3742513,West Ridge,60645,42.0171,-87.68847,Apartment,Shared room,2,2,1,2,$25.00 ,94
3751630,Edgewater,60640,41.97702,-87.67242,Apartment,Entire home/apt,3,1,2,2,$101.00 ,97
3760040,Lake View,60657,41.94224,-87.65137,Apartment,Private room,2,1,1,1,$185.00 ,94
3761023,Bridgeport,60608,41.83514,-87.64774,House,Entire home/apt,4,1,1,3,$95.00 ,100
3783099,Uptown,60640,41.97312,-87.65237,Apartment,Private room,2,1,1,1,$70.00 ,91
3783533,Humboldt Park,60622,41.89754,-87.7031,Apartment,Entire home/apt,6,1,2,3,$90.00 ,97
3797518,South Shore,60649,41.77189,-87.57458,Apartment,Private room,2,1,1,1,$100.00 ,100
3798482,Logan Square,60647,41.91999,-87.69002,Apartment,Private room,2,1,1,1,$50.00 ,99
3798495,Lake View,60657,41.94165,-87.63983,Apartment,Private room,2,1,1,1,$110.00 ,100
3811926,West Lawn,60629,41.78384,-87.72759,House,Private room,2,1,1,1,$34.00 ,96
3826514,West Town,60622,41.91147,-87.66968,Condominium,Entire home/apt,4,2,2,1,$94.00 ,96
3828422,Lake View,60613,41.95037,-87.6457,Condominium,Private room,1,1,1,1,$68.00 ,99
3835961,West Ridge,60645,42.0059,-87.68286,Condominium,Private room,1,1,1,1,$55.00 ,
3843678,Loop,60602,41.88149,-87.62486,Condominium,Private room,2,1,1,1,$76.00 ,90
3859427,Logan Square,60647,41.92463,-87.69025,Condominium,Entire home/apt,4,2,2,2,$124.00 ,100
3861771,West Town,60622,41.90624,-87.69184,Apartment,Entire home/apt,6,1,2,3,$99.00 ,83
3870522,Uptown,60640,41.97407,-87.6659,Condominium,Entire home/apt,5,1,2,3,$119.00 ,95
3897045,Near North Side,60611,41.89422,-87.62596,Condominium,Entire home/apt,2,1,1,1,$100.00 ,88
3898355,Lower West Side,60608,41.85531,-87.65411,Apartment,Entire home/apt,5,1,1,2,$69.00 ,83
3907071,Hyde Park,60615,41.79555,-87.59174,Condominium,Private room,2,1,1,1,$37.00 ,78
3912360,Edgewater,60660,41.9915,-87.65704,Condominium,Entire home/apt,2,1,1,1,$111.00 ,94
3932775,Uptown,60640,41.97355,-87.66142,Condominium,Private room,2,1,1,2,$80.00 ,99
3940061,Loop,60606,41.88307,-87.63397,Apartment,Entire home/apt,3,1,1,1,$155.00 ,86
3944822,West Town,60622,41.912,-87.6776,Apartment,Entire home/apt,2,1,1,1,$86.00 ,95
3946324,Dunning,60634,41.94148,-87.79432,House,Private room,2,1,1,1,$78.00 ,97
3946689,Lake View,60613,41.95293,-87.66995,Apartment,Entire home/apt,4,1,1,1,"$1,000.00 ",89
3952473,Logan Square,60647,41.91887,-87.71186,Condominium,Private room,2,1,1,1,$60.00 ,98
3953322,Lincoln Park,60614,41.91391,-87.65063,House,Entire home/apt,6,2.5,3,3,$139.00 ,95
3953841,Rogers Park,60626,42.0061,-87.66298,House,Private room,2,1,1,1,$80.00 ,97
3953880,Rogers Park,60626,42.00493,-87.66471,House,Private room,2,1,1,1,$85.00 ,100
3962072,Near West Side,60612,41.88371,-87.68629,Loft,Entire home/apt,6,1,2,2,$180.00 ,95
3970529,Logan Square,60647,41.9197,-87.67986,Apartment,Entire home/apt,4,1,1,2,$150.00 ,99
3976521,Irving Park,60618,41.95859,-87.71502,Apartment,Private room,2,1,1,1,$75.00 ,97
3979385,Uptown,60613,41.95717,-87.64828,House,Entire home/apt,4,1,2,2,$125.00 ,97
3979425,West Town,60622,41.90127,-87.69165,Condominium,Entire home/apt,4,2.5,1,2,$200.00 ,100
3984079,Hyde Park,60615,41.79718,-87.59379,Condominium,Entire home/apt,10,1,4,4,$150.00 ,69
3984383,Hyde Park,60637,41.7898,-87.58961,House,Private room,2,1.5,1,1,$94.00 ,99
3999576,Lincoln Park,60614,41.92565,-87.66079,Apartment,Private room,2,1,1,1,$60.00 ,96
4011519,Hyde Park,60615,41.79536,-87.59219,Apartment,Private room,1,1,1,1,$30.00 ,85
4032955,Logan Square,60614,41.91842,-87.67367,Apartment,Private room,2,1,1,1,$500.00 ,100
4051574,Lake View,60657,41.93869,-87.64426,Apartment,Private room,2,1,1,2,$125.00 ,94
4051584,Lake View,60657,41.94061,-87.64544,Apartment,Entire home/apt,4,2,2,2,$125.00 ,97
4056327,Hyde Park,60637,41.79124,-87.58822,House,Private room,2,1.5,1,1,$84.00 ,100
4067870,Lower West Side,60608,41.84737,-87.67978,House,Private room,1,1.5,1,1,$70.00 ,94
4075630,West Town,60622,41.90427,-87.66726,Apartment,Entire home/apt,5,1,1,2,$125.00 ,98
4092283,Lincoln Park,60614,41.91697,-87.63704,Apartment,Entire home/apt,8,2,2,2,$174.00 ,97
4105283,Edgewater,60660-1448,41.99673,-87.6626,Apartment,Private room,2,1,1,1,$44.00 ,99
4112130,West Town,60642,41.90531,-87.66735,Apartment,Entire home/apt,5,1,2,3,$90.00 ,98
4133737,Logan Square,60647,41.92769,-87.70003,Apartment,Private room,2,1,1,1,$50.00 ,97
4150121,Lake View,60613,41.94966,-87.64745,Apartment,Entire home/apt,2,1,1,1,$109.00 ,95
4156913,Uptown,60640,41.96811,-87.65653,Apartment,Private room,2,1,1,1,$73.00 ,100
4157196,Norwood Park,60656,41.97783,-87.80186,House,Entire home/apt,9,1,3,5,$169.00 ,96
4157774,Lincoln Square,60625,41.96765,-87.69038,Apartment,Entire home/apt,2,2,1,1,$102.00 ,97
4164410,Near North Side,60610,41.90787,-87.63454,Townhouse,Private room,1,1,1,1,$65.00 ,100
4173269,Lincoln Park,60614,41.91994,-87.64387,Apartment,Entire home/apt,2,1,1,1,$135.00 ,99
4178970,Lake View,60657,41.93473,-87.65801,Apartment,Entire home/apt,4,1,2,2,$250.00 ,86
4183886,Near North Side,60611,41.89581,-87.61683,Condominium,Entire home/apt,8,2,2,2,$344.00 ,94
4192849,West Lawn,60629,41.78396,-87.72969,House,Shared room,4,1,1,3,$12.00 ,100
4214683,Irving Park,60618,41.95015,-87.71031,Apartment,Private room,2,1,3,1,$37.00 ,98
4217933,West Town,60607,41.89155,-87.64871,Condominium,Entire home/apt,3,1,1,1,$58.00 ,100
4218075,West Town,60622,41.89783,-87.68693,Apartment,Entire home/apt,4,3,2,2,$339.00 ,100
4225006,North Center,60618,41.95952,-87.68316,House,Entire home/apt,3,1,1,2,$130.00 ,99
4243309,Lake View,60657,41.94278,-87.64898,Condominium,Private room,2,1,1,1,$69.00 ,99
4243905,Logan Square,60647,41.92721,-87.69733,House,Entire home/apt,4,2,2,2,$275.00 ,98
4257285,Edgewater,60660,41.99638,-87.66284,Condominium,Private room,1,1,1,1,$60.00 ,98
4263439,Near North Side,60610,41.90516,-87.6291,Condominium,Entire home/apt,2,1,1,1,$133.00 ,97
4264117,Lincoln Square,60625,41.96739,-87.68367,Apartment,Entire home/apt,2,1,1,1,$60.00 ,97
4271206,Near West Side,60607,41.88119,-87.65489,Apartment,Entire home/apt,4,2,2,2,$210.00 ,99
4278432,Lincoln Square,60625,41.96841,-87.6851,Apartment,Entire home/apt,5,1,2,2,$150.00 ,95
4278818,Grand Boulevard,60653,41.81954,-87.61594,House,Private room,1,1,1,1,$98.00 ,98
4288256,Irving Park,60641,41.94245,-87.73234,Condominium,Private room,2,1,1,1,$60.00 ,95
4301222,Logan Square,60647,41.91445,-87.68547,House,Entire home/apt,12,2.5,5,6,$199.00 ,80
4302460,Logan Square,60647,41.9197,-87.70636,Apartment,Entire home/apt,5,1,2,1,$90.00 ,99
4335812,Grand Boulevard,60653,41.81933,-87.61495,Townhouse,Private room,1,1,1,1,$115.00 ,96
4342299,Lake View,60613,41.95022,-87.6712,Condominium,Entire home/apt,4,2,2,2,$150.00 ,100
4347659,Edgewater,60660,41.98677,-87.66272,Apartment,Entire home/apt,4,1,2,2,$110.00 ,96
4354983,Avondale,60618,41.94017,-87.71417,Apartment,Private room,2,1.5,1,1,$85.00 ,99
4359719,Forest Glen,60646,41.99574,-87.76232,Guest suite,Entire home/apt,2,1,1,1,$40.00 ,97
4365466,West Ridge,60645,42.01538,-87.68876,Apartment,Shared room,2,2,1,1,$17.00 ,95
4370895,Near North Side,60610,41.90672,-87.62905,Apartment,Entire home/apt,7,1,2,4,$175.00 ,91
4393551,Uptown,60640,41.97367,-87.66398,Apartment,Private room,2,1,1,1,$75.00 ,98
4394093,Lake View,60613,41.95581,-87.66922,House,Private room,2,1,1,1,$75.00 ,100
4394224,Lower West Side,60608,41.84911,-87.67924,House,Private room,2,1,1,2,$60.00 ,98
4395112,Lake View,60657,41.9382,-87.65539,Guesthouse,Entire home/apt,10,2,5,6,$149.00 ,97
4417718,Irving Park,60618,41.96063,-87.70653,Apartment,Private room,1,1,1,1,$50.00 ,97
4439903,Edgewater,60660,41.99169,-87.6739,House,Entire home/apt,2,1,1,1,$75.00 ,93
4457161,North Center,60618,41.95945,-87.67749,Apartment,Entire home/apt,6,1,3,3,$239.00 ,99
4503103,Armour Square,60616,41.85525,-87.63507,Apartment,Entire home/apt,5,1.5,3,2,$110.00 ,90
4503253,Armour Square,60616,41.85535,-87.63312,House,Private room,2,1,1,1,$53.00 ,92
4503332,Armour Square,60616,41.85758,-87.63508,Condominium,Entire home/apt,6,1.5,3,3,$125.00 ,93
4503414,Armour Square,60616,41.85643,-87.63134,House,Private room,2,0,1,1,$33.00 ,100
4530084,Logan Square,60647,41.93008,-87.70562,Apartment,Entire home/apt,6,2,3,5,$129.00 ,92
4539815,Near West Side,60607,41.88403,-87.65593,Apartment,Entire home/apt,4,1,1,1,$215.00 ,
4546614,Lincoln Park,60614,41.91322,-87.65019,Apartment,Entire home/apt,4,2,2,2,$300.00 ,100
4567558,Irving Park,60641,41.95378,-87.73876,Apartment,Private room,3,1,2,2,$45.00 ,92
4571132,Near North Side,60611,41.90004,-87.62266,Apartment,Entire home/apt,6,1,0,3,$160.00 ,90
4583322,Near North Side,60610,41.90845,-87.63605,House,Entire home/apt,4,3,2,2,$198.00 ,
4592031,Uptown,60640,41.96654,-87.65702,Townhouse,Private room,4,2,2,1,$70.00 ,99
4596953,Lincoln Park,60614,41.9276,-87.64135,Apartment,Entire home/apt,2,1,1,1,$150.00 ,100
4598631,West Town,60642,41.91215,-87.66831,Condominium,Entire home/apt,8,2,2,6,$139.00 ,91
4605354,Lake View,60657,41.93504,-87.65187,Apartment,Entire home/apt,4,1,1,2,$175.00 ,91
4616669,Near North Side,60610,41.90857,-87.64201,Condominium,Entire home/apt,4,1,1,2,$120.00 ,96
4631385,Rogers Park,60626,42.01117,-87.66466,Apartment,Entire home/apt,5,1,1,4,$115.00 ,89
4631540,Dunning,60634,41.9426,-87.79946,House,Private room,2,1,1,2,$40.00 ,90
4632510,West Town,60622,41.90383,-87.69455,Apartment,Entire home/apt,4,1,2,2,$99.00 ,96
4644849,Uptown,60613,41.95773,-87.64759,Apartment,Entire home/apt,4,1,2,2,$250.00 ,93
4667333,Logan Square,60647,41.92234,-87.687,House,Private room,2,1,1,2,$52.00 ,91
4668682,Lincoln Park,60614,41.91688,-87.63564,Apartment,Entire home/apt,15,4,4,6,$743.00 ,98
4698247,Avondale,60618,41.93262,-87.71007,Apartment,Entire home/apt,2,1,0,1,$90.00 ,99
4706356,Hyde Park,60615,41.79817,-87.59621,House,Entire home/apt,6,2.5,3,3,$250.00 ,93
